model,seed,vehicle_id,vClass,depart_time,arrival_time,duration_s,waiting_time_s,time_loss_s,route_length_m
DQN_w12,22,car_flow_WEST_E#6.1,truck,8.80,45.20,36.40,0.00,16.30,206.25
DQN_w12,22,car_flow_south_E#18.1,truck,2.00,46.40,44.40,14.60,31.65,224.83
DQN_w12,22,car_flow_turn.3,car,14.80,48.20,33.40,0.00,16.00,291.86
DQN_w12,22,car_flow_WEST_E#6.2,car,12.00,48.80,36.80,0.00,16.17,214.25
DQN_w12,22,car_flow_turn.4,car,17.00,49.40,32.40,0.00,14.90,291.86
DQN_w12,22,car_flow_turn.5,car,21.40,52.60,31.20,0.00,13.46,291.86
DQN_w12,22,car_flow_turn_E#15.1,car,12.60,53.20,40.60,2.20,14.43,223.71
DQN_w12,22,car_flow_turn_E#15.2,car,19.20,55.00,35.80,0.00,15.39,223.71
DQN_w12,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w12,22,car_flow_north_E#18.3,truck,19.40,56.20,36.80,0.00,19.31,214.96
DQN_w12,22,car_flow_turn_E#15.3,car,26.00,58.00,32.00,0.00,10.05,223.71
DQN_w12,22,car_flow_north_E#18.4,car,22.80,58.20,35.40,0.00,17.99,222.96
DQN_w12,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w12,22,car_flow_turn.6,car,35.20,60.60,25.40,0.00,5.32,291.86
DQN_w12,22,car_flow_through.1,truck,29.40,62.40,33.00,0.00,7.75,215.71
DQN_w12,22,car_flow_south_E#18.2,car,18.20,62.40,44.20,14.40,31.19,232.83
DQN_w12,22,car_flow_north_E#18.5,car,25.20,63.60,38.40,0.00,15.01,222.96
DQN_w12,22,car_flow_north_E#18.6,car,27.60,65.00,37.40,0.00,19.49,222.96
DQN_w12,22,car_flow_WEST_E#6.3,car,18.40,66.20,47.80,12.60,26.16,214.25
DQN_w12,22,car_flow_north_E#18.7,car,29.80,66.20,36.40,0.00,19.68,222.96
DQN_w12,22,car_flow_WEST_E#6.4,car,20.60,68.20,47.60,9.20,27.76,214.25
DQN_w12,22,car_flow_north_E#18.8,car,32.20,68.40,36.20,0.00,16.85,222.96
DQN_w12,22,car_flow_turn_E#10.1,car,11.60,70.80,59.20,0.00,10.84,888.41
DQN_w12,22,car_flow_turn.7,truck,41.00,70.80,29.80,0.00,13.76,283.86
DQN_w12,22,car_flow_north_E#18.9,car,34.60,72.00,37.40,2.00,20.62,222.96
DQN_w12,22,car_flow_south_E#18.3,car,45.40,72.40,27.00,2.00,12.85,232.83
DQN_w12,22,car_flow_turn_E#15.4,car,37.60,72.60,35.00,2.60,11.17,223.71
DQN_w12,22,car_flow_turn_E#10.0,car,6.00,72.80,66.80,4.40,17.50,888.41
DQN_w12,22,car_flow_south_E#15.0,car,16.00,74.40,58.40,0.00,4.45,795.72
DQN_w12,22,car_flow_turn_E#13.1,car,23.00,75.00,52.00,11.00,30.91,214.25
DQN_w12,22,car_flow_South_Right.0,car,0.20,75.60,75.40,18.80,31.44,700.86
DQN_w12,22,car_flow_E#10.0,car,16.20,75.80,59.60,0.40,14.02,888.90
DQN_w12,22,car_flow_WEST_E#6.5,car,25.20,77.40,52.20,6.80,30.42,214.25
DQN_w12,22,car_flow_turn_E#13.2,car,30.40,79.40,49.00,4.60,29.64,214.25
DQN_w12,22,car_flow_turn_E#15.5,car,44.40,82.80,38.40,2.40,15.47,223.71
DQN_w12,22,car_flow_north_E#18.10,car,49.20,83.60,34.40,1.00,18.77,222.96
DQN_w12,22,car_flow_through.2,car,46.60,84.80,38.20,0.00,16.22,223.71
DQN_w12,22,car_flow_turn_E#10.2,car,13.80,85.00,71.20,3.40,17.37,888.41
DQN_w12,22,car_flow_north_E#18.11,car,51.60,86.00,34.40,0.00,18.57,222.96
DQN_w12,22,car_flow_through.3,car,48.80,87.00,38.20,0.00,16.25,223.71
DQN_w12,22,car_flow_turn.8,car,55.60,88.00,32.40,0.00,11.26,291.86
DQN_w12,22,car_flow_north_E#18.12,car,56.20,88.80,32.60,0.00,16.44,222.96
DQN_w12,22,car_flow_turn_E#15.6,truck,52.20,90.00,37.80,0.00,13.75,215.71
DQN_w12,22,car_flow_north_E#18.13,car,58.80,90.80,32.00,0.00,16.32,222.96
DQN_w12,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w12,22,car_flow_through.4,car,58.00,93.60,35.60,0.00,13.56,223.71
DQN_w12,22,car_flow_turn.9,truck,63.80,94.40,30.60,0.00,13.24,283.86
DQN_w12,22,car_flow_north_E#18.14,car,64.00,95.00,31.00,0.00,13.20,222.96
DQN_w12,22,car_flow_south_left.4,car,66.00,95.20,29.20,0.00,7.12,541.79
DQN_w12,22,car_flow_through.5,car,60.20,97.40,37.20,0.00,11.37,223.71
DQN_w12,22,car_flow_north_E#18.15,car,72.40,98.00,25.60,0.00,8.38,222.96
DQN_w12,22,car_flow_turn_E#15.7,car,67.00,99.80,32.80,0.00,9.78,223.71
DQN_w12,33,car_flow_north_E#18.0,car,4.20,26.40,22.20,0.00,5.88,222.96
DQN_w12,33,car_flow_north_E#18.1,car,7.20,28.80,21.60,0.00,5.41,222.96
DQN_w12,33,car_flow_turn_E#15.0,truck,0.00,29.60,29.60,0.00,6.93,215.71
DQN_w12,33,car_flow_turn.0,truck,5.00,33.20,28.20,0.00,9.66,283.86
DQN_w12,33,car_flow_north_E#18.2,car,14.80,37.20,22.40,0.00,6.97,222.96
DQN_w12,33,car_flow_through.0,car,8.20,39.40,31.20,0.00,6.03,223.71
DQN_w12,33,car_flow_turn_E#15.1,car,10.60,41.40,30.80,0.00,8.90,223.71
DQN_w12,33,car_flow_south_left.0,car,11.60,41.40,29.80,0.00,6.16,541.79
DQN_w12,33,car_flow_through.1,car,13.00,48.60,35.60,1.80,10.14,223.71
DQN_w12,33,car_flow_south_left.1,car,19.80,48.60,28.80,0.00,7.10,541.79
DQN_w12,33,car_flow_turn.1,car,21.80,50.40,28.60,0.00,10.43,291.86
DQN_w12,33,car_flow_turn_E#15.2,car,15.20,50.80,35.60,0.00,12.51,223.71
DQN_w12,33,car_flow_turn_E#15.3,car,17.40,52.80,35.40,0.00,12.70,223.71
DQN_w12,33,car_flow_north_E#18.3,car,23.60,52.80,29.20,0.00,10.61,222.96
DQN_w12,33,car_flow_through.2,car,19.60,56.20,36.60,0.00,10.05,223.71
DQN_w12,33,car_flow_WEST_E#6.0,truck,1.80,60.40,58.60,26.40,37.20,206.25
DQN_w12,33,car_flow_north_E#18.4,car,30.80,60.80,30.00,2.00,14.36,222.96
DQN_w12,33,car_flow_turn.2,car,28.40,61.00,32.60,0.00,17.23,291.86
DQN_w12,33,car_flow_south_E#15.0,car,2.00,61.60,59.60,0.00,4.41,795.72
DQN_w12,33,car_flow_turn.3,car,30.80,62.80,32.00,0.00,15.84,291.86
DQN_w12,33,car_flow_north_E#18.5,car,33.20,64.40,31.20,0.00,12.65,222.96
DQN_w12,33,car_flow_through.3,truck,25.20,64.80,39.60,2.00,15.58,215.71
DQN_w12,33,car_flow_turn.4,car,33.00,65.00,32.00,0.00,14.10,291.86
DQN_w12,33,car_flow_north_E#18.6,car,40.40,66.20,25.80,0.00,9.46,222.96
DQN_w12,33,car_flow_WEST_E#6.1,car,7.40,68.20,60.80,24.40,41.73,214.25
DQN_w12,33,car_flow_E#10.0,car,8.80,68.20,59.40,0.00,10.78,888.90
DQN_w12,33,car_flow_north_E#18.7,car,44.20,68.40,24.20,0.00,8.22,222.96
DQN_w12,33,car_flow_south_E#15.1,truck,11.60,68.80,57.20,0.00,8.22,787.72
DQN_w12,33,car_flow_WEST_E#6.2,car,12.40,70.20,57.80,17.60,39.44,214.25
DQN_w12,33,car_flow_south_E#18.0,bus,10.60,71.40,60.80,30.00,48.09,224.83
DQN_w12,33,car_flow_turn_E#13.0,truck,16.00,73.00,57.00,12.40,36.16,206.25
DQN_w12,33,car_flow_South_Right.0,car,4.80,73.20,68.40,9.60,22.20,700.86
DQN_w12,33,car_flow_south_E#18.1,car,30.60,73.60,43.00,13.60,28.00,232.83
DQN_w12,33,car_flow_south_E#15.4,car,21.40,74.00,52.60,0.00,12.88,795.72
DQN_w12,33,car_flow_south_E#18.2,car,35.60,75.00,39.40,7.60,25.63,232.83
DQN_w12,33,car_flow_turn_E#13.1,car,19.20,76.40,57.20,10.60,38.05,214.25
DQN_w12,33,car_flow_south_E#18.3,car,35.80,76.60,40.80,5.80,27.53,232.83
DQN_w12,33,car_flow_South_Right.1,car,18.00,76.80,58.80,0.00,9.07,700.86
DQN_w12,33,car_flow_turn.5,truck,36.40,77.20,40.80,2.80,23.97,283.86
DQN_w12,33,car_flow_south_left.2,car,49.00,77.60,28.60,0.00,6.80,541.79
DQN_w12,33,car_flow_turn_E#10.1,car,9.40,78.80,69.40,1.00,14.76,888.41
DQN_w12,33,car_flow_turn.6,truck,41.40,78.80,37.40,0.00,21.49,283.86
DQN_w12,33,car_flow_turn_E#13.2,car,25.60,80.60,55.00,7.20,30.20,214.25
DQN_w12,33,car_flow_north_E#18.8,car,58.20,82.00,23.80,0.00,4.88,222.96
DQN_w12,33,car_flow_turn_E#10.0,car,7.00,82.20,75.20,3.40,17.09,888.41
DQN_w12,33,car_flow_south_E#15.3,car,19.20,82.20,63.00,1.40,12.15,795.72
DQN_w12,33,car_flow_WEST_E#6.3,car,27.80,82.60,54.80,5.60,34.61,214.25
DQN_w12,33,car_flow_south_left.3,car,54.00,82.60,28.60,0.00,7.13,541.79
DQN_w12,33,car_flow_south_E#15.2,car,17.00,83.60,66.60,5.40,16.79,795.72
DQN_w12,33,car_flow_E#10.1,car,15.60,84.60,69.00,9.40,22.53,888.90
DQN_w12,33,car_flow_through.4,truck,46.40,84.80,38.40,0.00,15.91,215.71
DQN_w12,33,car_flow_South_Right.2,car,23.20,85.00,61.80,0.40,12.50,700.86
DQN_w12,33,car_flow_turn_E#10.3,car,17.80,86.20,68.40,7.00,20.69,888.41
DQN_w12,33,car_flow_south_E#15.5,bus,27.00,86.40,59.40,0.00,11.42,787.72
DQN_w12,33,car_flow_south_left.4,car,57.20,87.60,30.40,0.00,6.23,541.79
DQN_w12,33,car_flow_south_left.5,car,59.40,89.00,29.60,0.00,7.92,541.79
DQN_w12,33,car_flow_north_E#18.9,car,62.80,90.60,27.80,3.20,12.77,222.96
DQN_w12,33,car_flow_turn_E#10.4,car,20.00,91.60,71.60,2.40,23.13,888.41
DQN_w12,33,car_flow_turn_E#10.2,car,11.80,91.80,80.00,9.40,26.18,888.41
DQN_w12,33,car_flow_turn_E#13.3,car,30.00,92.20,62.20,8.60,36.04,214.25
DQN_w12,33,car_flow_south_E#15.6,car,38.20,93.20,55.00,0.00,14.16,795.72
DQN_w12,33,car_flow_through.5,car,49.80,94.20,44.40,2.80,21.12,223.71
DQN_w12,33,car_flow_turn.7,bus,56.40,94.60,38.20,0.00,20.93,283.86
DQN_w12,33,car_flow_south_left.6,car,63.80,94.60,30.80,0.00,5.70,541.79
DQN_w12,33,car_flow_South_Right.3,car,33.80,95.20,61.40,4.40,18.44,700.86
DQN_w12,33,car_flow_turn_E#10.5,car,30.60,95.80,65.20,0.00,7.90,888.41
DQN_w12,33,car_flow_south_left.7,car,66.20,95.80,29.60,0.00,11.22,541.79
DQN_w12,33,car_flow_through.6,car,52.00,96.40,44.40,0.00,20.84,223.71
DQN_w12,33,car_flow_south_E#18.4,car,51.00,99.20,48.20,17.80,36.13,232.83
DQN_w13,11,car_flow_WEST_E#6.0,car,0.00,25.20,25.20,0.00,5.18,214.25
DQN_w13,11,car_flow_north_E#18.0,truck,0.40,25.40,25.00,0.00,8.41,214.96
DQN_w13,11,car_flow_turn.0,car,2.40,29.40,27.00,0.00,8.12,291.86
DQN_w13,11,car_flow_turn_E#13.0,car,2.40,30.00,27.60,0.00,4.89,214.25
DQN_w13,11,car_flow_turn_E#15.0,car,0.00,34.00,34.00,0.20,7.42,223.71
DQN_w13,11,car_flow_WEST_E#6.1,car,4.80,36.40,31.60,0.60,8.18,214.25
DQN_w13,11,car_flow_north_E#18.1,car,8.60,36.60,28.00,0.00,7.76,222.96
DQN_w13,11,car_flow_turn_E#13.1,car,7.00,38.80,31.80,0.00,8.90,214.25
DQN_w13,11,car_flow_north_E#18.2,car,10.80,42.40,31.60,2.40,13.23,222.96
DQN_w13,11,car_flow_turn_E#15.1,car,9.00,43.40,34.40,1.60,8.91,223.71
DQN_w13,11,car_flow_turn_E#15.2,car,12.60,45.60,33.00,0.00,8.38,223.71
DQN_w13,11,car_flow_north_E#18.3,truck,14.20,46.00,31.80,0.00,15.10,214.96
DQN_w13,11,car_flow_south_left.0,car,17.20,46.80,29.60,0.00,7.06,541.79
DQN_w13,11,car_flow_south_left.1,car,19.40,49.00,29.60,0.00,7.17,541.79
DQN_w13,11,car_flow_WEST_E#6.2,car,12.40,49.40,37.00,6.60,15.28,214.25
DQN_w13,11,car_flow_south_left.2,car,21.80,53.20,31.40,0.00,6.29,541.79
DQN_w13,11,car_flow_turn_E#15.3,car,17.00,53.60,36.60,3.00,10.67,223.71
DQN_w13,11,car_flow_turn.1,car,28.80,53.80,25.00,0.00,6.52,291.86
DQN_w13,11,car_flow_turn_E#6.0,car,4.80,54.80,50.00,0.00,6.73,873.09
DQN_w13,11,car_flow_turn_E#15.4,car,22.80,55.80,33.00,0.00,7.80,223.71
DQN_w13,11,car_flow_north_E#18.4,car,22.60,56.60,34.00,0.00,16.37,222.96
DQN_w13,11,car_flow_south_E#15.1,car,6.20,58.80,52.60,0.00,10.47,795.72
DQN_w13,11,car_flow_turn_E#15.5,car,25.00,58.80,33.80,0.00,7.31,223.71
DQN_w13,11,car_flow_south_left.3,car,29.00,60.40,31.40,0.00,5.76,541.79
DQN_w13,11,car_flow_south_E#15.0,car,3.80,60.80,57.00,1.60,10.67,795.72
DQN_w13,11,car_flow_turn_E#15.6,truck,32.20,61.60,29.40,0.00,6.60,215.71
DQN_w13,11,car_flow_E#10.0,car,1.60,61.80,60.20,0.00,10.58,888.90
DQN_w13,11,car_flow_south_left.4,car,32.00,62.00,30.00,0.00,8.54,541.79
DQN_w13,11,car_flow_north_E#18.5,car,30.00,62.20,32.20,0.00,13.84,222.96
DQN_w13,11,car_flow_south_left.5,car,34.20,63.40,29.20,0.00,8.31,541.79
DQN_w13,11,car_flow_South_Right.0,car,7.80,64.60,56.80,1.20,13.67,700.86
DQN_w13,11,car_flow_South_Right.1,car,14.20,66.40,52.20,0.00,11.29,700.86
DQN_w13,11,car_flow_through.0,car,35.40,66.40,31.00,0.00,5.97,223.71
DQN_w13,11,car_flow_south_left.6,car,38.80,68.80,30.00,0.00,9.68,541.79
DQN_w13,11,car_flow_turn.2,car,44.40,72.40,28.00,0.00,11.37,291.86
DQN_w13,11,car_flow_through.1,car,37.80,73.20,35.40,2.40,10.30,223.71
DQN_w13,11,car_flow_turn_E#15.7,car,40.00,75.20,35.20,0.00,11.80,223.71
DQN_w13,11,car_flow_south_left.7,car,43.20,75.40,32.20,0.00,5.97,541.79
DQN_w13,11,car_flow_south_left.8,car,45.40,76.60,31.20,0.00,9.58,541.79
DQN_w13,11,car_flow_north_E#18.6,car,45.60,77.20,31.60,0.00,12.50,222.96
DQN_w13,11,car_flow_turn_E#15.8,car,42.20,77.20,35.00,0.00,14.92,223.71
DQN_w13,11,car_flow_turn.3,car,51.00,78.60,27.60,0.00,7.66,291.86
DQN_w13,11,car_flow_through.2,truck,47.80,79.80,32.00,0.00,9.14,215.71
DQN_w13,11,car_flow_turn.4,car,53.40,80.00,26.60,0.00,8.71,291.86
DQN_w13,11,car_flow_south_E#18.0,car,32.40,81.80,49.40,27.40,37.54,232.83
DQN_w13,11,car_flow_north_E#18.7,truck,53.80,82.80,29.00,0.00,12.14,214.96
DQN_w13,11,car_flow_turn_E#13.2,car,19.40,84.00,64.60,31.00,42.70,214.25
DQN_w13,11,car_flow_South_Right.2,car,21.60,85.60,64.00,6.40,19.75,700.86
DQN_w13,11,car_flow_south_E#18.1,truck,64.40,86.00,21.60,0.00,8.65,224.83
DQN_w13,11,car_flow_turn_E#13.3,car,22.40,86.40,64.00,28.00,42.11,214.25
DQN_w13,11,car_flow_South_Right.3,car,26.00,87.00,61.00,2.00,20.98,700.86
DQN_w13,11,car_flow_south_E#15.2,bus,19.00,87.40,68.40,2.20,20.50,787.72
DQN_w13,11,car_flow_E#10.2,car,12.80,87.80,75.00,13.20,26.19,888.90
DQN_w13,11,car_flow_E#10.3,car,15.00,88.40,73.40,5.40,16.18,888.90
DQN_w13,11,car_flow_E#10.4,car,24.00,89.20,65.20,0.00,16.26,888.90
DQN_w13,11,car_flow_turn_E#13.4,car,24.60,89.20,64.60,26.40,41.21,214.25
DQN_w13,11,car_flow_E#10.1,car,8.40,90.00,81.60,4.60,18.00,888.90
DQN_w13,11,car_flow_south_left.9,truck,53.20,90.00,36.80,0.00,12.63,533.79
DQN_w13,11,car_flow_WEST_E#6.3,truck,28.20,91.20,63.00,23.40,43.28,206.25
DQN_w13,11,car_flow_south_left.10,car,58.40,91.40,33.00,0.00,9.21,541.79
DQN_w13,11,car_flow_south_E#15.3,car,25.00,92.20,67.20,0.00,15.10,795.72
DQN_w13,11,car_flow_south_E#15.5,car,32.60,92.20,59.60,0.00,13.76,795.72
DQN_w13,11,car_flow_south_E#15.4,car,27.40,94.00,66.60,0.00,14.46,795.72
DQN_w13,11,car_flow_turn_E#13.5,car,31.40,95.00,63.60,21.60,42.57,214.25
DQN_w13,11,car_flow_south_E#15.6,car,35.20,97.40,62.20,0.00,12.00,795.72
DQN_w13,11,car_flow_turn_E#10.1,car,17.80,99.80,82.00,17.60,30.96,888.41
DQN_w13,11,car_flow_south_left.11,car,68.80,99.80,31.00,0.00,6.06,541.79
DQN_w13,22,car_flow_south_E#18.0,car,0.20,18.00,17.80,0.00,4.59,232.83
DQN_w13,22,car_flow_south_E#18.1,truck,2.00,23.80,21.80,0.00,9.22,224.83
DQN_w13,22,car_flow_WEST_E#6.0,car,0.40,26.80,26.40,0.00,4.50,214.25
DQN_w13,22,car_flow_turn.0,truck,0.40,29.20,28.80,0.00,10.41,283.86
DQN_w13,22,car_flow_north_E#18.0,car,3.80,32.00,28.20,2.20,10.51,222.96
DQN_w13,22,car_flow_north_E#18.1,car,11.60,33.80,22.20,0.00,6.54,222.96
DQN_w13,22,car_flow_through.0,car,3.80,35.40,31.60,0.00,6.45,223.71
DQN_w13,22,car_flow_turn.1,car,6.00,37.40,31.40,2.60,14.48,291.86
DQN_w13,22,car_flow_south_left.0,truck,4.20,39.60,35.40,0.00,14.34,533.79
DQN_w13,22,car_flow_turn.2,car,10.40,40.60,30.20,0.00,11.48,291.86
DQN_w13,22,car_flow_north_E#18.2,car,13.80,40.60,26.80,2.20,11.23,222.96
DQN_w13,22,car_flow_turn_E#15.0,car,8.20,43.40,35.20,0.00,12.15,223.71
DQN_w13,22,car_flow_turn.3,car,14.80,43.80,29.00,0.00,11.61,291.86
DQN_w13,22,car_flow_turn.4,car,17.00,45.40,28.40,0.00,10.75,291.86
DQN_w13,22,car_flow_north_E#18.3,truck,19.40,47.00,27.60,0.00,9.91,214.96
DQN_w13,22,car_flow_turn_E#15.1,car,12.60,48.20,35.60,0.00,9.58,223.71
DQN_w13,22,car_flow_north_E#18.4,car,22.60,48.80,26.20,0.00,8.83,222.96
DQN_w13,22,car_flow_turn.5,car,21.40,49.00,27.60,0.00,9.83,291.86
DQN_w13,22,car_flow_turn_E#15.2,car,19.20,50.40,31.20,0.00,10.69,223.71
DQN_w13,22,car_flow_south_E#18.2,car,18.40,52.80,34.40,12.20,21.27,232.83
DQN_w13,22,car_flow_north_E#18.5,car,24.80,54.40,29.60,0.00,6.20,222.96
DQN_w13,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w13,22,car_flow_turn_E#13.0,truck,4.00,55.40,51.40,19.20,30.26,206.25
DQN_w13,22,car_flow_north_E#18.6,car,27.00,55.80,28.80,0.00,10.85,222.96
DQN_w13,22,car_flow_north_E#18.7,car,29.40,57.00,27.60,0.00,10.83,222.96
DQN_w13,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w13,22,car_flow_WEST_E#6.1,truck,8.80,59.00,50.20,12.60,30.11,206.25
DQN_w13,22,car_flow_South_Right.0,car,0.20,60.40,60.20,3.60,16.27,700.86
DQN_w13,22,car_flow_turn_E#15.3,car,25.80,62.40,36.60,4.80,14.63,223.71
DQN_w13,22,car_flow_north_E#18.8,car,31.60,64.40,32.80,3.00,13.41,222.96
DQN_w13,22,car_flow_north_E#18.9,car,34.00,65.80,31.80,0.00,14.94,222.96
DQN_w13,22,car_flow_through.1,truck,29.20,66.20,37.00,0.00,11.79,215.71
DQN_w13,22,car_flow_south_E#18.3,car,41.00,66.20,25.20,3.00,11.13,232.83
DQN_w13,22,car_flow_turn.6,car,34.80,68.20,33.40,2.20,13.27,291.86
DQN_w13,22,car_flow_south_E#18.4,car,42.00,73.40,31.40,3.60,17.47,232.83
DQN_w13,22,car_flow_north_E#18.10,car,45.00,73.40,28.40,0.00,12.79,222.96
DQN_w13,22,car_flow_turn_E#15.4,car,37.00,73.80,36.80,0.00,12.99,223.71
DQN_w13,22,car_flow_south_E#18.5,car,43.80,74.60,30.80,0.80,18.78,232.83
DQN_w13,22,car_flow_WEST_E#6.2,car,12.00,76.00,64.00,22.40,43.36,214.25
DQN_w13,22,car_flow_E#10.0,car,16.20,76.20,60.00,0.00,14.42,888.90
DQN_w13,22,car_flow_WEST_E#6.3,car,18.40,78.40,60.00,16.00,38.49,214.25
DQN_w13,22,car_flow_south_E#15.0,car,16.00,78.80,62.80,0.00,8.95,795.72
DQN_w13,22,car_flow_WEST_E#6.4,car,20.60,80.60,60.00,12.60,40.10,214.25
DQN_w13,22,car_flow_turn_E#13.1,car,23.00,83.00,60.00,9.40,38.86,214.25
DQN_w13,22,car_flow_turn.7,truck,40.60,84.00,43.40,7.00,27.23,283.86
DQN_w13,22,car_flow_WEST_E#6.5,car,25.20,85.40,60.20,6.80,38.33,214.25
DQN_w13,22,car_flow_north_E#18.11,car,47.20,85.80,38.60,2.60,22.85,222.96
DQN_w13,22,car_flow_turn_E#6.0,car,23.60,87.60,64.00,5.80,15.03,873.09
DQN_w13,22,car_flow_turn_E#15.5,car,44.00,87.80,43.80,3.80,20.91,223.71
DQN_w13,22,car_flow_turn_E#10.0,car,6.00,88.80,82.80,19.40,33.51,888.41
DQN_w13,22,car_flow_north_E#18.12,car,51.60,88.80,37.20,0.00,20.97,222.96
DQN_w13,22,car_flow_through.2,car,46.20,90.00,43.80,2.00,21.71,223.71
DQN_w13,22,car_flow_north_E#18.13,car,54.20,90.80,36.60,0.00,20.86,222.96
DQN_w13,22,car_flow_turn_E#10.1,car,11.60,91.20,79.60,17.00,31.18,888.41
DQN_w13,22,car_flow_through.3,car,48.60,92.20,43.60,0.00,21.59,223.71
DQN_w13,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w13,22,car_flow_turn.8,car,55.60,93.60,38.00,0.00,16.66,291.86
DQN_w13,22,car_flow_turn_E#10.2,car,13.80,93.80,80.00,8.40,26.14,888.41
DQN_w13,22,car_flow_north_E#18.14,car,59.60,94.80,35.20,0.00,17.40,222.96
DQN_w13,22,car_flow_turn_E#15.6,truck,52.00,95.20,43.20,0.00,19.18,215.71
DQN_w13,22,car_flow_south_left.4,car,66.00,95.20,29.20,0.00,7.12,541.79
DQN_w13,22,car_flow_north_E#18.15,car,65.20,97.80,32.60,0.00,15.32,222.96
DQN_w13,22,car_flow_through.4,car,58.00,98.80,40.80,0.00,18.73,223.71
DQN_w13,22,car_flow_turn.9,truck,63.80,99.60,35.80,0.00,18.46,283.86
DQN_w13,22,car_flow_north_E#18.16,car,69.00,99.80,30.80,0.00,14.13,222.96
DQN_w13,33,car_flow_north_E#18.0,car,4.20,27.20,23.00,0.00,6.78,222.96
DQN_w13,33,car_flow_turn_E#15.0,truck,0.00,29.60,29.60,0.00,6.93,215.71
DQN_w13,33,car_flow_north_E#18.1,car,7.20,29.60,22.40,0.00,6.15,222.96
DQN_w13,33,car_flow_turn.0,truck,5.00,33.20,28.20,0.00,9.66,283.86
DQN_w13,33,car_flow_north_E#18.2,car,14.80,37.00,22.20,0.00,6.89,222.96
DQN_w13,33,car_flow_through.0,car,8.20,39.40,31.20,0.00,6.05,223.71
DQN_w13,33,car_flow_turn_E#15.1,car,10.60,41.40,30.80,0.00,8.91,223.71
DQN_w13,33,car_flow_south_left.0,car,11.60,41.40,29.80,0.00,6.16,541.79
DQN_w13,33,car_flow_through.1,car,13.00,44.60,31.60,0.00,6.02,223.71
DQN_w13,33,car_flow_turn_E#15.2,car,15.20,46.80,31.60,0.00,8.46,223.71
DQN_w13,33,car_flow_north_E#18.3,car,24.00,47.40,23.40,0.00,4.93,222.96
DQN_w13,33,car_flow_south_left.1,car,19.80,48.60,28.80,0.00,7.10,541.79
DQN_w13,33,car_flow_turn_E#15.3,car,17.40,48.80,31.40,0.00,8.74,223.71
DQN_w13,33,car_flow_through.2,car,19.60,52.40,32.80,0.00,6.29,223.71
DQN_w13,33,car_flow_WEST_E#6.0,truck,1.80,54.80,53.00,20.80,31.61,206.25
DQN_w13,33,car_flow_south_E#18.0,bus,10.60,56.80,46.20,15.20,33.34,224.83
DQN_w13,33,car_flow_WEST_E#6.1,car,7.40,58.20,50.80,16.00,31.80,214.25
DQN_w13,33,car_flow_turn.1,car,21.80,58.40,36.60,7.60,18.38,291.86
DQN_w13,33,car_flow_WEST_E#6.2,car,12.40,60.20,47.80,11.80,29.48,214.25
DQN_w13,33,car_flow_South_Right.0,car,4.80,60.40,55.60,0.00,9.42,700.86
DQN_w13,33,car_flow_turn.2,car,28.40,62.00,33.60,0.00,18.14,291.86
DQN_w13,33,car_flow_south_E#15.0,car,2.00,62.80,60.80,0.00,5.61,795.72
DQN_w13,33,car_flow_turn.3,car,30.80,63.80,33.00,0.00,16.77,291.86
DQN_w13,33,car_flow_through.3,truck,25.20,65.60,40.40,0.40,16.40,215.71
DQN_w13,33,car_flow_north_E#18.4,car,31.20,65.60,34.40,2.80,18.79,222.96
DQN_w13,33,car_flow_south_E#18.1,car,31.00,66.80,35.80,7.40,20.62,232.83
DQN_w13,33,car_flow_south_E#18.2,car,35.80,67.80,32.00,2.20,18.22,232.83
DQN_w13,33,car_flow_south_E#15.4,car,21.80,68.20,46.40,0.00,6.52,795.72
DQN_w13,33,car_flow_E#10.0,car,8.80,68.40,59.60,0.00,10.93,888.90
DQN_w13,33,car_flow_south_E#15.1,truck,11.60,68.60,57.00,0.00,8.02,787.72
DQN_w13,33,car_flow_north_E#18.5,car,33.60,69.40,35.80,1.00,17.22,222.96
DQN_w13,33,car_flow_turn_E#13.0,truck,16.00,70.60,54.60,11.60,33.79,206.25
DQN_w13,33,car_flow_south_E#15.2,car,17.20,72.60,55.40,0.00,5.58,795.72
DQN_w13,33,car_flow_turn.4,car,33.00,72.60,39.60,4.80,21.61,291.86
DQN_w13,33,car_flow_south_E#18.3,car,36.60,73.20,36.60,3.60,23.32,232.83
DQN_w13,33,car_flow_turn_E#13.1,car,19.20,74.00,54.80,6.80,35.77,214.25
DQN_w13,33,car_flow_south_E#18.4,car,51.00,74.60,23.60,0.00,11.41,232.83
DQN_w13,33,car_flow_south_E#15.3,car,19.60,75.80,56.20,0.00,5.34,795.72
DQN_w13,33,car_flow_north_E#18.6,car,40.60,77.00,36.40,2.40,20.15,222.96
DQN_w13,33,car_flow_turn.5,truck,36.40,77.60,41.20,1.60,24.26,283.86
